iter	Passed	Remaining
3224	64961	35754
3225	64995	35741
3226	65023	35725
3227	65050	35709
3228	65076	35692
3229	65105	35676
3230	65131	35660
3231	65162	35645
3232	65193	35631
3233	65221	35615
3234	65244	35596
3235	65269	35579
3236	65295	35562
3237	65321	35545
3238	65350	35529
3239	65373	35511
3240	65399	35494
3241	65422	35475
3242	65446	35457
3243	65471	35439
3244	65495	35421
3245	65519	35404
3246	65543	35386
3247	65566	35366
3248	65587	35347
3249	65608	35327
3250	65630	35308
3251	65648	35287
3252	65669	35267
3253	65689	35247
3254	65711	35227
3255	65734	35209
3256	65758	35190
3257	65781	35172
3258	65803	35152
3259	65821	35131
3260	65838	35110
3261	65857	35089
3262	65878	35069
3263	65903	35051
3264	65931	35035
3265	65957	35018
3266	65986	35003
3267	66013	34986
3268	66040	34969
3269	66064	34951
3270	66087	34933
3271	66111	34914
3272	66137	34897
3273	66164	34880
3274	66192	34864
3275	66216	34846
3276	66241	34828
3277	66266	34811
3278	66294	34794
3279	66319	34777
3280	66342	34758
3281	66365	34739
3282	66389	34721
3283	66412	34702
3284	66435	34684
3285	66460	34666
3286	66482	34646
3287	66504	34627
3288	66527	34609
3289	66549	34589
3290	66570	34569
3291	66591	34549
3292	66609	34528
3293	66629	34507
3294	66648	34487
3295	66668	34466
3296	66687	34446
3297	66707	34425
3298	66728	34405
3299	66751	34386
3300	66775	34368
3301	66795	34348
3302	66820	34330
3303	66850	34315
3304	66873	34296
3305	66908	34283
3306	66933	34266
3307	66959	34248
3308	66989	34233
3309	67015	34216
3310	67038	34197
3311	67060	34177
3312	67084	34159
3313	67107	34140
3314	67131	34122
3315	67169	34111
3316	67204	34098
3317	67238	34085
3318	67261	34066
3319	67285	34048
3320	67307	34028
3321	67327	34008
3322	67347	33987
3323	67367	33967
3324	67390	33948
3325	67412	33929
3326	67431	33908
3327	67451	33887
3328	67471	33867
3329	67491	33847
3330	67514	33828
3331	67535	33808
3332	67557	33788
3333	67579	33769
3334	67604	33751
3335	67631	33734
3336	67656	33716
3337	67680	33698
3338	67706	33680
3339	67731	33662
3340	67758	33645
3341	67785	33628
3342	67809	33610
3343	67840	33595
3344	67867	33578
3345	67894	33561
3346	67921	33544
3347	67946	33526
3348	67972	33509
3349	68006	33495
3350	68038	33481
3351	68068	33465
3352	68099	33450
3353	68126	33433
3354	68153	33416
3355	68180	33399
3356	68210	33384
3357	68238	33367
3358	68267	33351
3359	68295	33334
3360	68329	33320
3361	68370	33310
3362	68397	33293
3363	68423	33275
3364	68448	33258
3365	68470	33238
3366	68492	33218
3367	68514	33199
3368	68537	33180
3369	68559	33160
3370	68583	33142
3371	68608	33124
3372	68629	33104
3373	68651	33084
3374	68674	33065
3375	68694	33044
3376	68714	33024
3377	68734	33003
3378	68754	32983
3379	68774	32962
3380	68795	32942
3381	68819	32924
3382	68840	32904
3383	68862	32884
3384	68884	32864
3385	68906	32845
3386	68927	32825
3387	68947	32805
3388	68970	32785
3389	68994	32767
3390	69013	32746
3391	69033	32725
3392	69054	32705
3393	69073	32684
3394	69095	32665
3395	69116	32645
3396	69137	32624
3397	69158	32605
3398	69180	32585
3399	69200	32564
3400	69220	32544
3401	69239	32523
3402	69257	32501
3403	69277	32481
3404	69297	32461
3405	69317	32440
3406	69336	32419
3407	69354	32398
3408	69372	32376
3409	69390	32354
3410	69407	32333
3411	69426	32312
3412	69444	32290
3413	69464	32270
3414	69485	32250
3415	69506	32230
3416	69526	32209
3417	69545	32188
3418	69563	32167
3419	69582	32146
3420	69602	32125
3421	69620	32104
3422	69640	32083
3423	69660	32063
3424	69682	32043
3425	69705	32024
3426	69727	32004
3427	69746	31984
3428	69766	31963
3429	69786	31943
3430	69805	31922
3431	69825	31901
3432	69845	31880
3433	69862	31859
3434	69882	31838
3435	69904	31818
3436	69923	31798
3437	69945	31778
3438	69967	31759
3439	69989	31739
3440	70007	31717
3441	70025	31696
3442	70042	31674
3443	70059	31652
3444	70078	31631
3445	70097	31610
3446	70115	31589
3447	70135	31569
3448	70157	31549
3449	70180	31530
3450	70204	31511
3451	70228	31492
3452	70250	31473
3453	70269	31452
3454	70289	31431
3455	70308	31410
3456	70326	31389
3457	70352	31371
3458	70378	31354
3459	70402	31335
3460	70425	31315
3461	70447	31296
3462	70467	31276
3463	70487	31255
3464	70510	31236
3465	70530	31215
3466	70551	31195
3467	70571	31175
3468	70592	31154
3469	70610	31133
3470	70626	31111
3471	70642	31089
3472	70658	31066
3473	70673	31044
3474	70690	31022
3475	70711	31002
3476	70732	30982
3477	70753	30962
3478	70772	30941
3479	70793	30921
3480	70817	30902
3481	70840	30883
3482	70864	30864
3483	70884	30844
3484	70904	30823
3485	70925	30803
3486	70947	30783
3487	70969	30764
3488	70989	30743
3489	71009	30723
3490	71028	30702
3491	71047	30681
3492	71067	30660
3493	71085	30639
3494	71103	30618
3495	71121	30596
3496	71139	30575
3497	71158	30554
3498	71179	30534
3499	71200	30514
3500	71221	30494
3501	71242	30474
3502	71264	30454
3503	71286	30435
3504	71308	30415
3505	71328	30395
3506	71350	30375
3507	71374	30356
3508	71396	30336
3509	71417	30317
3510	71440	30297
3511	71459	30276
3512	71482	30257
3513	71503	30237
3514	71525	30217
3515	71562	30204
3516	71600	30191
3517	71632	30176
3518	71662	30159
3519	71690	30142
3520	71714	30123
3521	71740	30105
3522	71764	30086
3523	71786	30067
3524	71811	30048
3525	71836	30030
3526	71861	30011
3527	71886	29993
3528	71910	29974
3529	71929	29953
3530	71951	29934
3531	71974	29914
3532	71998	29895
3533	72021	29876
3534	72044	29857
3535	72068	29838
3536	72090	29818
3537	72111	29798
3538	72130	29777
3539	72147	29755
3540	72168	29735
3541	72191	29716
3542	72212	29696
3543	72234	29676
3544	72257	29657
3545	72281	29638
3546	72304	29618
3547	72326	29599
3548	72346	29578
3549	72365	29557
3550	72385	29537
3551	72406	29517
3552	72429	29497
3553	72456	29480
3554	72481	29461
3555	72503	29441
3556	72521	29420
3557	72540	29399
3558	72559	29378
3559	72577	29357
3560	72596	29336
3561	72614	29314
3562	72633	29293
3563	72652	29273
3564	72673	29252
3565	72694	29232
3566	72713	29211
3567	72732	29190
3568	72750	29169
3569	72768	29148
3570	72786	29126
3571	72804	29105
3572	72820	29083
3573	72839	29062
3574	72860	29042
3575	72883	29023
3576	72902	29001
3577	72919	28980
3578	72937	28959
3579	72954	28937
3580	72971	28915
3581	72986	28893
3582	73002	28870
3583	73020	28849
3584	73037	28828
3585	73056	28807
3586	73079	28787
3587	73099	28766
3588	73118	28746
3589	73138	28725
3590	73155	28704
3591	73173	28682
3592	73192	28661
3593	73209	28640
3594	73226	28618
3595	73244	28597
3596	73265	28577
3597	73288	28557
3598	73313	28539
3599	73334	28518
3600	73352	28497
3601	73369	28475
3602	73385	28454
3603	73402	28432
3604	73418	28410
3605	73434	28388
3606	73450	28366
3607	73467	28344
3608	73484	28322
3609	73503	28301
3610	73521	28280
3611	73539	28259
3612	73556	28237
3613	73573	28215
3614	73592	28195
3615	73609	28173
3616	73625	28151
3617	73640	28129
3618	73656	28107
3619	73675	28086
3620	73695	28065
3621	73714	28045
3622	73733	28023
3623	73751	28002
3624	73767	27980
3625	73784	27959
3626	73800	27937
3627	73817	27915
3628	73833	27893
3629	73850	27871
3630	73865	27849
3631	73883	27828
3632	73903	27807
3633	73922	27787
3634	73941	27766
3635	73960	27745
3636	73977	27723
3637	73996	27702
3638	74013	27681
3639	74029	27659
3640	74046	27637
3641	74064	27616
3642	74083	27595
3643	74103	27575
3644	74124	27555
3645	74143	27534
3646	74163	27514
3647	74181	27492
3648	74198	27470
3649	74214	27449
3650	74229	27427
3651	74246	27405
3652	74265	27384
3653	74283	27363
3654	74303	27343
3655	74324	27322
3656	74347	27303
3657	74368	27283
3658	74388	27262
3659	74406	27241
3660	74422	27219
3661	74438	27198
3662	74453	27175
3663	74468	27153
3664	74483	27131
3665	74501	27109
3666	74520	27089
3667	74542	27069
3668	74564	27049
3669	74583	27028
3670	74602	27008
3671	74620	26987
3672	74636	26965
3673	74651	26942
3674	74667	26920
3675	74682	26898
3676	74699	26877
3677	74720	26856
3678	74739	26836
3679	74761	26816
3680	74781	26796
3681	74800	26775
3682	74817	26753
3683	74835	26732
3684	74851	26710
3685	74866	26688
3686	74881	26666
3687	74898	26645
3688	74915	26623
3689	74934	26602
3690	74952	26581
3691	74970	26560
3692	74989	26539
3693	75008	26518
3694	75026	26497
3695	75042	26476
3696	75058	26454
3697	75075	26432
3698	75093	26411
3699	75116	26392
3700	75138	26372
3701	75158	26351
3702	75176	26331
3703	75193	26309
3704	75209	26287
3705	75227	26266
3706	75244	26245
3707	75263	26224
3708	75280	26203
3709	75298	26181
3710	75318	26161
3711	75339	26141
3712	75360	26121
3713	75381	26101
3714	75397	26079
3715	75412	26057
3716	75429	26036
3717	75444	26013
3718	75460	25992
3719	75476	25970
3720	75497	25950
3721	75518	25930
3722	75537	25909
3723	75556	25888
3724	75574	25867
3725	75592	25846
3726	75608	25824
3727	75627	25804
3728	75642	25782
3729	75659	25760
3730	75675	25739
3731	75690	25717
3732	75705	25694
3733	75723	25673
3734	75742	25653
3735	75762	25632
3736	75782	25612
3737	75801	25591
3738	75820	25570
3739	75837	25549
3740	75855	25528
3741	75872	25506
3742	75888	25485
3743	75904	25463
3744	75922	25442
3745	75942	25422
3746	75960	25401
3747	75978	25380
3748	75997	25359
3749	76017	25339
3750	76035	25318
3751	76053	25297
3752	76069	25275
3753	76085	25253
3754	76100	25231
3755	76116	25210
3756	76136	25189
3757	76154	25168
3758	76173	25147
3759	76192	25127
3760	76209	25105
3761	76225	25084
3762	76242	25062
3763	76258	25041
3764	76273	25019
3765	76288	24997
3766	76303	24975
3767	76318	24953
3768	76335	24931
3769	76354	24911
3770	76374	24891
3771	76394	24870
3772	76416	24851
3773	76438	24831
3774	76458	24810
3775	76476	24790
3776	76493	24768
3777	76510	24747
3778	76526	24725
3779	76544	24704
3780	76562	24683
3781	76581	24663
3782	76602	24643
3783	76623	24623
3784	76646	24603
3785	76666	24583
3786	76684	24562
3787	76702	24541
3788	76720	24520
3789	76739	24499
3790	76758	24479
3791	76780	24459
3792	76801	24439
3793	76822	24419
3794	76842	24399
3795	76861	24378
3796	76878	24357
3797	76896	24336
3798	76915	24315
3799	76932	24294
3800	76951	24273
3801	76971	24253
3802	76990	24232
3803	77010	24212
3804	77031	24192
3805	77050	24172
3806	77069	24151
3807	77086	24130
3808	77103	24108
3809	77119	24087
3810	77135	24065
3811	77150	24043
3812	77167	24022
3813	77184	24001
3814	77203	23980
3815	77224	23960
3816	77246	23940
3817	77268	23921
3818	77286	23900
3819	77302	23878
3820	77318	23857
3821	77334	23835
3822	77352	23814
3823	77370	23793
3824	77389	23773
3825	77407	23752
3826	77427	23732
3827	77448	23711
3828	77467	23691
3829	77486	23670
3830	77504	23649
3831	77520	23628
3832	77534	23606
3833	77550	23584
3834	77567	23563
3835	77585	23542
3836	77605	23522
3837	77625	23502
3838	77645	23481
3839	77665	23461
3840	77683	23440
3841	77703	23420
3842	77722	23399
3843	77738	23378
3844	77756	23357
3845	77776	23336
3846	77795	23316
3847	77817	23296
3848	77838	23276
3849	77860	23256
3850	77880	23236
3851	77899	23216
3852	77917	23195
3853	77933	23173
3854	77948	23152
3855	77967	23131
3856	77987	23111
3857	78006	23090
3858	78025	23069
3859	78042	23048
3860	78058	23027
3861	78076	23006
3862	78094	22985
3863	78115	22965
3864	78133	22944
3865	78152	22924
3866	78169	22902
3867	78186	22881
3868	78204	22861
3869	78223	22840
3870	78241	22819
3871	78258	22798
3872	78276	22777
3873	78294	22756
3874	78313	22736
3875	78329	22714
3876	78345	22693
3877	78360	22671
3878	78374	22649
3879	78393	22628
3880	78411	22608
3881	78430	22587
3882	78449	22567
3883	78467	22546
3884	78485	22525
3885	78503	22504
3886	78521	22483
3887	78537	22462
3888	78553	22440
3889	78569	22419
3890	78585	22398
3891	78601	22376
3892	78618	22355
3893	78637	22335
3894	78657	22314
3895	78677	22294
3896	78697	22274
3897	78716	22253
3898	78736	22233
3899	78753	22212
3900	78771	22191
3901	78789	22170
3902	78808	22150
3903	78828	22130
3904	78846	22109
3905	78865	22088
3906	78885	22068
3907	78905	22048
3908	78923	22027
3909	78939	22006
3910	78954	21984
3911	78971	21963
3912	78988	21942
3913	79007	21921
3914	79027	21901
3915	79045	21880
3916	79064	21860
3917	79082	21839
3918	79099	21818
3919	79118	21797
3920	79138	21777
3921	79156	21756
3922	79172	21735
3923	79188	21714
3924	79206	21693
3925	79226	21673
3926	79248	21653
3927	79270	21634
3928	79290	21613
3929	79310	21593
3930	79327	21572
3931	79343	21551
3932	79358	21529
3933	79372	21507
3934	79386	21485
3935	79401	21464
3936	79418	21443
3937	79436	21422
3938	79456	21402
3939	79476	21381
3940	79494	21361
3941	79511	21340
3942	79529	21319
3943	79545	21298
3944	79562	21277
3945	79578	21255
3946	79595	21234
3947	79613	21214
3948	79633	21193
3949	79653	21173
3950	79672	21153
3951	79691	21132
3952	79709	21111
3953	79727	21091
3954	79745	21070
3955	79761	21049
3956	79777	21028
3957	79793	21006
3958	79810	20985
3959	79829	20965
3960	79848	20944
3961	79870	20925
3962	79891	20905
3963	79910	20884
3964	79928	20864
3965	79943	20842
3966	79958	20820
3967	79974	20799
3968	79987	20777
3969	80002	20756
3970	80017	20734
3971	80036	20714
3972	80057	20694
3973	80078	20674
3974	80099	20654
3975	80117	20634
3976	80137	20613
3977	80155	20593
3978	80173	20572
3979	80189	20551
3980	80206	20530
3981	80220	20508
3982	80239	20487
3983	80257	20467
3984	80277	20447
3985	80296	20426
3986	80314	20405
3987	80331	20384
3988	80348	20364
3989	80365	20343
3990	80381	20321
3991	80396	20300
3992	80411	20279
3993	80428	20258
3994	80448	20237
3995	80469	20218
3996	80488	20197
3997	80508	20177
3998	80528	20157
3999	80548	20137
4000	80565	20116
4001	80582	20095
4002	80597	20073
4003	80613	20052
4004	80628	20031
4005	80646	20010
4006	80665	19990
4007	80684	19969
4008	80704	19949
4009	80724	19929
4010	80743	19909
4011	80762	19888
4012	80780	19868
4013	80795	19846
4014	80811	19825
4015	80826	19804
4016	80845	19783
4017	80864	19763
4018	80883	19742
4019	80903	19722
4020	80924	19702
4021	80943	19682
4022	80962	19662
4023	80981	19641
4024	80998	19620
4025	81015	19599
4026	81033	19579
4027	81050	19558
4028	81068	19537
4029	81086	19517
4030	81104	19496
4031	81121	19475
4032	81138	19454
4033	81155	19433
4034	81173	19413
4035	81191	19392
4036	81207	19371
4037	81222	19350
4038	81239	19329
4039	81255	19308
4040	81275	19288
4041	81293	19267
4042	81313	19247
4043	81333	19227
4044	81353	19206
4045	81372	19186
4046	81390	19166
4047	81409	19145
4048	81428	19125
4049	81445	19104
4050	81462	19083
4051	81480	19063
4052	81496	19042
4053	81514	19021
4054	81531	19000
4055	81548	18979
4056	81567	18959
4057	81585	18938
4058	81602	18918
4059	81619	18897
4060	81634	18875
4061	81648	18854
4062	81662	18832
4063	81680	18812
4064	81697	18791
4065	81717	18771
4066	81735	18750
4067	81753	18730
4068	81771	18709
4069	81787	18688
4070	81803	18667
4071	81819	18646
4072	81835	18625
4073	81851	18604
4074	81869	18583
4075	81888	18563
4076	81908	18543
4077	81928	18523
4078	81947	18502
4079	81965	18482
4080	81984	18462
4081	82001	18441
4082	82017	18420
4083	82032	18399
4084	82047	18377
4085	82060	18356
4086	82074	18334
4087	82091	18314
4088	82112	18294
4089	82133	18274
4090	82156	18254
4091	82176	18234
4092	82194	18214
4093	82211	18193
4094	82226	18172
4095	82241	18151
4096	82259	18130
4097	82278	18110
4098	82299	18090
4099	82320	18070
4100	82342	18050
4101	82362	18030
4102	82382	18010
4103	82401	17990
4104	82418	17969
4105	82432	17948
4106	82447	17926
4107	82462	17905
4108	82477	17884
4109	82494	17863
4110	82514	17843
4111	82535	17823
4112	82557	17804
4113	82577	17784
4114	82595	17763
4115	82613	17742
4116	82630	17722
4117	82647	17701
4118	82662	17680
4119	82676	17659
4120	82691	17637
4121	82708	17617
4122	82725	17596
4123	82742	17575
4124	82762	17555
4125	82782	17535
4126	82800	17515
4127	82817	17494
4128	82834	17473
4129	82849	17452
4130	82864	17431
4131	82879	17410
4132	82895	17389
4133	82915	17369
4134	82935	17349
4135	82953	17328
4136	82971	17308
4137	82987	17287
4138	83002	17266
4139	83018	17245
4140	83033	17224
4141	83048	17203
4142	83063	17182
4143	83078	17160
4144	83094	17140
4145	83113	17119
4146	83134	17099
4147	83154	17079
4148	83173	17059
4149	83191	17039
4150	83209	17018
4151	83228	16998
4152	83246	16978
4153	83264	16957
4154	83281	16936
4155	83297	16916
4156	83315	16895
4157	83337	16875
4158	83356	16855
4159	83373	16835
4160	83390	16814
4161	83405	16793
4162	83423	16772
4163	83442	16752
4164	83459	16731
4165	83475	16711
4166	83490	16690
4167	83507	16669
4168	83523	16648
4169	83542	16628
4170	83561	16608
4171	83582	16588
4172	83603	16568
4173	83623	16548
4174	83640	16527
4175	83657	16507
4176	83676	16486
4177	83692	16465
4178	83707	16445
4179	83725	16424
4180	83744	16404
4181	83762	16384
4182	83782	16363
4183	83800	16343
4184	83818	16323
4185	83836	16302
4186	83853	16282
4187	83870	16261
4188	83888	16240
4189	83906	16220
4190	83924	16200
4191	83945	16180
4192	83965	16160
4193	83985	16140
4194	84003	16119
4195	84020	16099
4196	84041	16079
4197	84060	16059
4198	84076	16038
4199	84091	16017
4200	84109	15996
4201	84125	15976
4202	84146	15956
4203	84167	15936
4204	84189	15916
4205	84209	15896
4206	84228	15876
4207	84246	15856
4208	84262	15835
4209	84278	15814
4210	84292	15793
4211	84308	15772
4212	84324	15752
4213	84344	15732
4214	84365	15712
4215	84386	15692
4216	84405	15672
4217	84423	15651
4218	84441	15631
4219	84458	15610
4220	84472	15589
4221	84487	15568
4222	84505	15548
4223	84524	15528
4224	84546	15508
4225	84568	15488
4226	84592	15469
4227	84619	15450
4228	84640	15431
4229	84661	15411
4230	84679	15390
4231	84695	15370
4232	84713	15349
4233	84732	15329
4234	84752	15309
4235	84771	15289
4236	84792	15269
4237	84809	15248
4238	84828	15228
4239	84844	15208
4240	84861	15187
4241	84877	15166
4242	84890	15145
4243	84905	15124
4244	84922	15104
4245	84942	15083
4246	84965	15064
4247	84986	15044
4248	85007	15024
4249	85025	15004
4250	85043	14984
4251	85061	14963
4252	85075	14942
4253	85089	14921
4254	85105	14900
4255	85120	14880
4256	85140	14860
4257	85161	14840
4258	85185	14820
4259	85205	14800
4260	85225	14780
4261	85244	14760
4262	85263	14740
4263	85280	14720
4264	85296	14699
4265	85312	14678
4266	85327	14657
4267	85345	14637
4268	85366	14617
4269	85387	14597
4270	85408	14578
4271	85428	14558
4272	85446	14537
4273	85465	14517
4274	85482	14497
4275	85499	14476
4276	85515	14455
4277	85531	14435
4278	85547	14414
4279	85565	14394
4280	85584	14373
4281	85603	14353
4282	85623	14333
4283	85643	14313
4284	85661	14293
4285	85683	14273
4286	85700	14253
4287	85717	14232
4288	85734	14212
4289	85751	14191
4290	85769	14171
4291	85788	14151
4292	85809	14131
4293	85831	14111
4294	85851	14092
4295	85871	14071
4296	85887	14051
4297	85904	14030
4298	85919	14010
4299	85935	13989
4300	85952	13969
4301	85969	13948
4302	85988	13928
4303	86006	13908
4304	86024	13887
4305	86040	13867
4306	86057	13846
4307	86074	13826
4308	86092	13805
4309	86107	13785
4310	86123	13764
4311	86138	13743
4312	86154	13723
4313	86172	13702
4314	86192	13682
4315	86212	13662
4316	86233	13643
4317	86256	13623
4318	86277	13603
4319	86294	13583
4320	86311	13562
4321	86328	13542
4322	86346	13522
4323	86365	13502
4324	86385	13482
4325	86406	13462
4326	86427	13442
4327	86448	13422
4328	86466	13402
4329	86485	13382
4330	86503	13362
4331	86523	13342
4332	86540	13321
4333	86559	13301
4334	86576	13281
4335	86595	13260
4336	86612	13240
4337	86630	13220
4338	86648	13199
4339	86666	13179
4340	86687	13159
4341	86704	13139
4342	86721	13119
4343	86739	13098
4344	86759	13078
4345	86777	13058
4346	86796	13038
4347	86815	13018
4348	86833	12998
4349	86854	12978
4350	86871	12957
4351	86890	12937
4352	86909	12917
4353	86926	12897
4354	86942	12876
4355	86958	12856
4356	86974	12835
4357	86993	12815
4358	87014	12795
4359	87033	12775
4360	87053	12755
4361	87074	12735
4362	87092	12715
4363	87109	12695
4364	87125	12674
4365	87139	12653
4366	87155	12633
4367	87171	12612
4368	87185	12591
4369	87203	12571
4370	87220	12551
4371	87240	12531
4372	87262	12511
4373	87280	12491
4374	87299	12471
4375	87318	12451
4376	87334	12430
4377	87349	12410
4378	87364	12389
4379	87378	12368
4380	87393	12348
4381	87411	12327
4382	87430	12307
4383	87450	12287
4384	87470	12267
4385	87487	12247
4386	87506	12227
4387	87523	12207
4388	87540	12186
4389	87558	12166
4390	87574	12145
4391	87591	12125
4392	87609	12105
4393	87630	12085
4394	87651	12065
4395	87672	12045
4396	87695	12026
4397	87717	12006
4398	87737	11986
4399	87755	11966
4400	87773	11946
4401	87791	11926
4402	87807	11905
4403	87823	11885
4404	87838	11864
4405	87854	11844
4406	87870	11823
4407	87888	11803
4408	87905	11783
4409	87923	11762
4410	87941	11742
4411	87957	11722
4412	87973	11701
4413	87988	11681
4414	88003	11660
4415	88017	11639
4416	88032	11619
4417	88048	11598
4418	88064	11578
4419	88083	11558
4420	88102	11538
4421	88123	11518
4422	88141	11498
4423	88159	11478
4424	88176	11457
4425	88192	11437
4426	88207	11417
4427	88224	11396
4428	88240	11376
4429	88258	11356
4430	88274	11335
4431	88291	11315
4432	88308	11295
4433	88328	11275
4434	88348	11255
4435	88366	11235
4436	88383	11214
4437	88398	11194
4438	88414	11173
4439	88429	11153
4440	88444	11132
4441	88461	11112
4442	88479	11092
4443	88499	11072
4444	88520	11052
4445	88540	11032
4446	88558	11012
4447	88576	10992
4448	88592	10972
4449	88608	10951
4450	88627	10931
4451	88645	10911
4452	88662	10891
4453	88681	10871
4454	88697	10850
4455	88716	10830
4456	88735	10810
4457	88754	10790
4458	88774	10770
4459	88791	10750
4460	88810	10730
4461	88831	10710
4462	88849	10690
4463	88867	10670
4464	88885	10650
4465	88905	10630
4466	88926	10610
4467	88947	10590
4468	88964	10570
4469	88981	10550
4470	88996	10529
4471	89011	10509
4472	89027	10489
4473	89044	10468
4474	89059	10448
4475	89075	10427
4476	89092	10407
4477	89110	10387
4478	89130	10367
4479	89150	10347
4480	89170	10327
4481	89190	10307
4482	89207	10287
4483	89226	10267
4484	89243	10247
4485	89259	10227
4486	89274	10206
4487	89292	10186
4488	89310	10166
4489	89330	10146
4490	89350	10126
4491	89372	10107
4492	89392	10087
4493	89411	10067
4494	89431	10047
4495	89451	10027
4496	89469	10007
4497	89487	9987
4498	89506	9967
4499	89527	9947
4500	89550	9927
4501	89570	9908
4502	89590	9888
4503	89608	9868
4504	89626	9847
4505	89644	9827
4506	89660	9807
4507	89677	9787
4508	89694	9767
4509	89710	9746
4510	89728	9726
4511	89747	9706
4512	89766	9686
4513	89785	9666
4514	89802	9646
4515	89821	9626
4516	89839	9606
4517	89855	9586
4518	89872	9565
4519	89889	9545
4520	89908	9525
4521	89929	9505
4522	89951	9486
4523	89973	9466
4524	89994	9446
4525	90012	9426
4526	90031	9406
4527	90051	9386
4528	90069	9366
4529	90086	9346
4530	90103	9326
4531	90120	9306
4532	90137	9286
4533	90156	9266
4534	90177	9246
4535	90196	9226
4536	90217	9206
4537	90236	9186
4538	90255	9166
4539	90273	9146
4540	90289	9126
4541	90304	9105
4542	90322	9085
4543	90338	9065
4544	90358	9045
4545	90379	9025
4546	90399	9006
4547	90419	8986
4548	90437	8966
4549	90456	8946
4550	90473	8926
4551	90491	8905
4552	90506	8885
4553	90522	8865
4554	90539	8845
4555	90560	8825
4556	90579	8805
4557	90600	8785
4558	90619	8765
4559	90639	8745
4560	90659	8726
4561	90677	8706
4562	90695	8685
4563	90712	8665
4564	90728	8645
4565	90747	8625
4566	90766	8605
4567	90787	8585
4568	90810	8566
4569	90831	8546
4570	90853	8526
4571	90872	8506
4572	90889	8486
4573	90907	8466
4574	90924	8446
4575	90944	8426
4576	90967	8407
4577	90990	8387
4578	91014	8367
4579	91035	8348
4580	91055	8328
4581	91072	8308
4582	91089	8288
4583	91107	8268
4584	91124	8247
4585	91143	8227
4586	91165	8208
4587	91190	8188
4588	91215	8169
4589	91240	8149
4590	91261	8130
4591	91281	8110
4592	91301	8090
4593	91321	8070
4594	91344	8050
4595	91365	8031
4596	91390	8011
4597	91414	7992
4598	91435	7972
4599	91453	7952
4600	91474	7932
4601	91493	7912
4602	91510	7892
4603	91526	7872
4604	91544	7852
4605	91561	7832
4606	91580	7812
4607	91601	7792
4608	91622	7772
4609	91642	7752
4610	91660	7732
4611	91681	7712
4612	91701	7693
4613	91721	7673
4614	91742	7653
4615	91762	7633
4616	91785	7613
4617	91809	7594
4618	91833	7574
4619	91855	7555
4620	91874	7535
4621	91895	7515
4622	91915	7495
4623	91934	7475
4624	91953	7455
4625	91976	7436
4626	92002	7416
4627	92026	7397
4628	92048	7377
4629	92067	7357
4630	92090	7337
4631	92112	7318
4632	92131	7298
4633	92150	7278
4634	92172	7258
4635	92194	7238
4636	92222	7219
4637	92247	7199
4638	92270	7180
4639	92292	7160
4640	92312	7140
4641	92331	7120
4642	92349	7100
4643	92368	7080
4644	92389	7060
4645	92411	7041
4646	92433	7021
4647	92454	7001
4648	92478	6982
4649	92499	6962
4650	92520	6942
4651	92542	6922
4652	92561	6902
4653	92581	6882
4654	92603	6863
4655	92625	6843
4656	92646	6823
4657	92667	6803
4658	92688	6784
4659	92710	6764
4660	92732	6744
4661	92750	6724
4662	92767	6704
4663	92784	6684
4664	92800	6664
4665	92820	6644
4666	92839	6624
4667	92860	6604
4668	92880	6584
4669	92901	6564
4670	92923	6545
4671	92942	6525
4672	92958	6504
4673	92976	6484
4674	92992	6464
4675	93010	6444
4676	93029	6424
4677	93050	6404
4678	93071	6385
4679	93090	6365
4680	93108	6345
4681	93127	6325
4682	93144	6305
4683	93163	6285
4684	93180	6265
4685	93196	6244
4686	93212	6224
4687	93232	6204
4688	93254	6185
4689	93275	6165
4690	93295	6145
4691	93314	6125
4692	93332	6105
4693	93351	6085
4694	93369	6065
4695	93391	6045
4696	93409	6025
4697	93433	6006
4698	93460	5986
4699	93483	5967
4700	93507	5947
4701	93527	5927
4702	93549	5907
4703	93569	5887
4704	93589	5868
4705	93607	5847
4706	93625	5827
4707	93645	5808
4708	93665	5788
4709	93686	5768
4710	93707	5748
4711	93727	5728
4712	93746	5708
4713	93764	5688
4714	93781	5668
4715	93798	5648
4716	93815	5628
4717	93831	5608
4718	93849	5588
4719	93865	5568
4720	93885	5548
4721	93906	5528
4722	93927	5508
4723	93949	5488
4724	93968	5469
4725	93987	5449
4726	94006	5429
4727	94024	5409
4728	94043	5389
4729	94063	5369
4730	94083	5349
4731	94104	5329
4732	94126	5309
4733	94147	5290
4734	94167	5270
4735	94186	5250
4736	94203	5230
4737	94223	5210
4738	94241	5190
4739	94267	5170
4740	94297	5151
4741	94328	5132
4742	94359	5112
4743	94384	5093
4744	94410	5073
4745	94436	5054
4746	94456	5034
4747	94477	5014
4748	94500	4994
4749	94522	4974
4750	94545	4955
4751	94565	4935
4752	94584	4915
4753	94607	4895
4754	94630	4875
4755	94651	4855
4756	94672	4836
4757	94690	4816
4758	94709	4796
4759	94729	4776
4760	94749	4756
4761	94769	4736
4762	94790	4716
4763	94813	4696
4764	94833	4676
4765	94852	4657
4766	94873	4637
4767	94895	4617
4768	94916	4597
4769	94935	4577
4770	94957	4557
4771	94977	4537
4772	94997	4518
4773	95021	4498
4774	95043	4478
4775	95064	4458
4776	95084	4438
4777	95103	4418
